Dia,Taxa Compra Manhã,Taxa Venda Manhã,PU Compra Manhã,PU Venda Manhã,PU Base Manhã
02/01/2014,0.0643,0.06509999999999999,1217.75,1208.11,1207.49
03/01/2014,0.0647,0.0655,1214.18,1204.58,1203.33
06/01/2014,0.0647,0.0655,1214.8,1205.2,1204.58
07/01/2014,0.06480000000000001,0.06559999999999999,1214.22,1204.63,1204.01
08/01/2014,0.0646,0.0654,1217.26,1207.64,1207.02
09/01/2014,0.065,0.0658,1213.06,1203.49,1202.87
10/01/2014,0.0654,0.0662,1210.65,1201.1,1199.73
13/01/2014,0.0652,0.066,1213.71,1204.14,1203.48
14/01/2014,0.0652,0.066,1214.37,1204.8,1204.14
15/01/2014,0.0661,0.0669,1204.19,1194.72,1194.13
16/01/2014,0.0659,0.0667,1207.17,1197.67,1197.08
17/01/2014,0.0658,0.0666,1209.52,1200,1198.85
20/01/2014,0.0652,0.066,1217.3,1207.72,1207.13
21/01/2014,0.0659,0.0667,1209.5,1200,1199.41
22/01/2014,0.067,0.0678,1197.04,1187.64,1187.05
23/01/2014,0.0672,0.068,1195.27,1185.89,1185.3
24/01/2014,0.0702,0.071,1161.24,1152.16,1151.13
27/01/2014,0.0688,0.0696,1177.88,1168.66,1168.11
28/01/2014,0.0693,0.0701,1172.66,1163.49,1162.93
29/01/2014,0.0694,0.0702,1172.06,1162.9,1162.35
30/01/2014,0.0703,0.0711,1162.31,1153.24,1152.68
31/01/2014,0.07,0.0708,1166.77,1157.66,1156.63
03/02/2014,0.0699,0.0707,1168.47,1159.35,1158.79
04/02/2014,0.0703,0.0711,1164.45,1155.37,1154.81
05/02/2014,0.0701,0.0709,1167.29,1158.18,1157.63
06/02/2014,0.0693,0.0701,1177.02,1167.84,1167.29
07/02/2014,0.0692,0.07,1178.33,1169.14,1168.21
10/02/2014,0.0684,0.0692,1188.12,1178.85,1178.33
11/02/2014,0.0687,0.0695,1185.16,1175.92,1175.4
12/02/2014,0.069,0.0698,1182.21,1173,1172.47
13/02/2014,0.0691,0.0699,1181.57,1172.37,1171.85
14/02/2014,0.0684,0.0692,1190.77,1181.49,1180.42
17/02/2014,0.0682,0.069,1193.69,1184.39,1183.8
18/02/2014,0.0679,0.0687,1197.78,1188.45,1187.87
19/02/2014,0.0674,0.0682,1204.24,1194.86,1194.28
20/02/2014,0.0677,0.06849999999999999,1201.31,1191.96,1191.37
21/02/2014,0.0666,0.0674,1215.45,1205.98,1204.83
24/02/2014,0.06570000000000001,0.0665,1226.75,1217.19,1216.6
25/02/2014,0.0655,0.0663,1229.74,1220.16,1219.57
26/02/2014,0.0654,0.0662,1231.53,1221.94,1221.35
27/02/2014,0.0649,0.06570000000000001,1238.16,1228.52,1227.93
28/02/2014,0.0638,0.0646,1253.29,1243.52,1241.8
05/03/2014,0.0649,0.06570000000000001,1240.47,1230.82,1230.23
06/03/2014,0.065,0.0658,1239.85,1230.21,1229.62
07/03/2014,0.0654,0.0662,1236.18,1226.57,1225.42
10/03/2014,0.0662,0.067,1227.16,1217.63,1217.04
11/03/2014,0.0672,0.068,1215.85,1206.42,1205.83
12/03/2014,0.0678,0.06860000000000001,1209.92,1200.55,1199.94
13/03/2014,0.0675,0.0683,1214.07,1204.66,1204.05
14/03/2014,0.06709999999999999,0.0679,1220.01,1210.56,1209.36
17/03/2014,0.0675,0.0683,1215.88,1206.47,1205.86
18/03/2014,0.0677,0.06849999999999999,1214.13,1204.74,1204.13
19/03/2014,0.0682,0.069,1208.87,1199.52,1198.91
20/03/2014,0.0691,0.0699,1198.97,1189.71,1189.11
21/03/2014,0.0684,0.0692,1208.34,1199,1197.81
24/03/2014,0.0677,0.06849999999999999,1217.49,1208.09,1207.44
25/03/2014,0.06709999999999999,0.0679,1225.24,1215.78,1215.13
26/03/2014,0.0664,0.0672,1234.24,1224.7,1224.06
27/03/2014,0.0658,0.0666,1242.1,1232.5,1231.85
28/03/2014,0.06480000000000001,0.06559999999999999,1255.54,1245.83,1244.51
31/03/2014,0.0654,0.0662,1248.9,1239.25,1238.6
01/04/2014,0.0655,0.0663,1248.34,1238.7,1238.05
02/04/2014,0.0654,0.0662,1250.2,1240.55,1239.9
03/04/2014,0.0654,0.0662,1250.86,1241.2,1240.55
04/04/2014,0.0654,0.0662,1252.19,1242.52,1241.2
07/04/2014,0.0652,0.066,1255.27,1245.58,1244.93
08/04/2014,0.065,0.0658,1258.35,1248.65,1248
09/04/2014,0.0645,0.0653,1265.96,1256.19,1255.51
10/04/2014,0.0645,0.0653,1266.64,1256.88,1256.19
11/04/2014,0.06480000000000001,0.06559999999999999,1264.41,1254.67,1253.24
14/04/2014,0.0647,0.0655,1266.32,1256.57,1255.88
15/04/2014,0.0649,0.06570000000000001,1264.52,1254.79,1254.14
16/04/2014,0.0647,0.0655,1267.61,1257.85,1257.21
17/04/2014,0.0645,0.0653,1272.02,1262.23,1260.28
22/04/2014,0.0644,0.0652,1273.93,1264.13,1263.48
23/04/2014,0.0644,0.0652,1274.58,1264.78,1264.13
24/04/2014,0.0638,0.0646,1282.64,1272.77,1272.12
25/04/2014,0.0638,0.0646,1283.96,1274.09,1272.77
28/04/2014,0.0636,0.0644,1287.09,1277.2,1276.55
29/04/2014,0.064,0.06480000000000001,1282.79,1272.94,1272.29
30/04/2014,0.0639,0.0647,1285.02,1275.15,1274.16
02/05/2014,0.0637,0.0645,1288.83,1278.93,1277.61
05/05/2014,0.06309999999999999,0.0639,1296.95,1287,1286.34
06/05/2014,0.0635,0.0643,1292.62,1282.7,1282.05
07/05/2014,0.062400000000000004,0.0632,1307.05,1297.02,1296.36
08/05/2014,0.062400000000000004,0.0632,1307.71,1297.67,1297.02
09/05/2014,0.06269999999999999,0.0635,1303.88,1293.88,1292.7
12/05/2014,0.0629,0.0637,1301.97,1291.99,1291.39
13/05/2014,0.0632,0.064,1298.83,1288.88,1288.27
14/05/2014,0.06309999999999999,0.0639,1300.68,1290.72,1290.12
15/05/2014,0.062400000000000004,0.0632,1309.98,1299.94,1299.43
16/05/2014,0.063,0.0638,1303.35,1293.38,1292.47
19/05/2014,0.063,0.0638,1303.86,1293.89,1293.38
20/05/2014,0.06280000000000001,0.0636,1306.89,1296.89,1296.38
21/05/2014,0.0626,0.0634,1309.91,1299.9,1299.38
22/05/2014,0.061500000000000006,0.0623,1324.33,1314.2,1313.69
23/05/2014,0.061,0.061799999999999994,1331.63,1321.44,1320.52
26/05/2014,0.061500000000000006,0.0623,1325.76,1315.63,1315.11
27/05/2014,0.0613,0.0621,1328.82,1318.67,1318.15
28/05/2014,0.062,0.06280000000000001,1320.45,1310.37,1309.85
29/05/2014,0.061200000000000004,0.062,1331.13,1320.96,1320.45
30/05/2014,0.0603,0.0611,1343.59,1333.33,1332.41
02/06/2014,0.059699999999999996,0.0605,1351.87,1341.53,1341.02
03/06/2014,0.060899999999999996,0.0617,1336.92,1326.71,1326.2
04/06/2014,0.061799999999999994,0.0626,1325.96,1315.85,1315.34
05/06/2014,0.0621,0.0629,1322.68,1312.6,1312.09
06/06/2014,0.0622,0.063,1322.22,1312.16,1311.25
09/06/2014,0.0602,0.061,1348.27,1337.99,1337.48
10/06/2014,0.0608,0.0616,1341.07,1330.85,1330.34
11/06/2014,0.0613,0.0621,1335.7,1325.54,1324.51
12/06/2014,0.0608,0.0616,1342.1,1331.88,1331.37
13/06/2014,0.0608,0.0616,1342.96,1332.74,1331.88
16/06/2014,0.0599,0.060700000000000004,1355.5,1345.19,1344.25
17/06/2014,0.061399999999999996,0.0622,1336.23,1326.08,1325.61
18/06/2014,0.061799999999999994,0.0626,1331.77,1321.66,1321.04
20/06/2014,0.061200000000000004,0.062,1340.79,1330.61,1329.3
23/06/2014,0.061200000000000004,0.062,1340.79,1330.61,1330.13
24/06/2014,0.0611,0.061900000000000004,1342.55,1332.36,1331.88
25/06/2014,0.0603,0.0611,1353.8,1343.52,1342.55
26/06/2014,0.0601,0.060899999999999996,1356.38,1346.09,1345.6
27/06/2014,0.059500000000000004,0.0603,1365.47,1355.11,1353.8
30/06/2014,0.0608,0.0616,1348.68,1338.46,1337.97
01/07/2014,0.061,0.061799999999999994,1346.6,1336.4,1335.92
02/07/2014,0.0602,0.061,1357.37,1347.09,1346.6
03/07/2014,0.0608,0.0616,1350.97,1340.75,1339.43
04/07/2014,0.0605,0.0613,1354.82,1344.57,1343.74
07/07/2014,0.0604,0.061200000000000004,1357.57,1347.31,1345.85
08/07/2014,0.0602,0.061,1360.38,1350.09,1349.1
09/07/2014,0.0601,0.060899999999999996,1361.67,1351.37,1350.88
10/07/2014,0.0601,0.060899999999999996,1362.17,1351.87,1351.37
11/07/2014,0.0603,0.0611,1360.44,1350.17,1349.31
14/07/2014,0.0605,0.0613,1358.36,1348.11,1347.61
15/07/2014,0.0601,0.060899999999999996,1363.95,1353.65,1353.22
16/07/2014,0.0604,0.061200000000000004,1360.5,1350.24,1349.81
17/07/2014,0.0603,0.0611,1362.22,1351.94,1351.52
18/07/2014,0.0603,0.0611,1362.86,1352.59,1351.94
21/07/2014,0.0588,0.0596,1382.79,1372.35,1371.93
22/07/2014,0.0581,0.058899999999999994,1392.42,1381.91,1381.48
23/07/2014,0.057300000000000004,0.0581,1402.91,1392.32,1391.95
24/07/2014,0.0581,0.058899999999999994,1392.68,1382.18,1381.81
25/07/2014,0.0587,0.059500000000000004,1385.27,1374.83,1374.36
28/07/2014,0.0582,0.059000000000000004,1392.21,1381.71,1381.35
29/07/2014,0.058600000000000006,0.0594,1387.32,1376.87,1376.5
30/07/2014,0.0594,0.0602,1377.24,1366.88,1366.5
31/07/2014,0.0599,0.060700000000000004,1371.12,1360.81,1360.44
01/08/2014,0.0605,0.0613,1363.86,1353.62,1353.14
04/08/2014,0.061399999999999996,0.0622,1352.71,1342.57,1342.19
05/08/2014,0.060700000000000004,0.061500000000000006,1362.03,1351.81,1351.44
06/08/2014,0.061900000000000004,0.06269999999999999,1347.11,1337.02,1336.65
07/08/2014,0.0603,0.0611,1367.91,1357.66,1357.28
08/08/2014,0.060700000000000004,0.061500000000000006,1361.95,1351.74,1351.41
11/08/2014,0.0599,0.060700000000000004,1372.56,1362.27,1361.95
12/08/2014,0.0599,0.060700000000000004,1372.88,1362.59,1362.27
13/08/2014,0.0601,0.060899999999999996,1370.62,1360.36,1360.03
14/08/2014,0.061,0.061799999999999994,1359.41,1349.24,1348.91
15/08/2014,0.0602,0.061,1370.28,1360.03,1359.41
18/08/2014,0.0581,0.058899999999999994,1398.02,1387.54,1387.12
19/08/2014,0.0572,0.057999999999999996,1410.32,1399.75,1399.33
20/08/2014,0.057300000000000004,0.0581,1409.41,1398.85,1398.43
21/08/2014,0.0579,0.0587,1401.96,1391.47,1391.04
22/08/2014,0.058600000000000006,0.0594,1393.43,1383,1382.35
25/08/2014,0.0576,0.0584,1407,1396.47,1396.04
26/08/2014,0.057,0.057800000000000004,1415.38,1404.79,1404.36
27/08/2014,0.057,0.057800000000000004,1415.8,1405.21,1404.79
28/08/2014,0.0553,0.056100000000000004,1439.02,1428.25,1427.82
29/08/2014,0.055099999999999996,0.0559,1442.39,1431.59,1430.93
01/09/2014,0.0548,0.0556,1446.88,1436.05,1435.63
02/09/2014,0.0541,0.054900000000000004,1456.86,1445.95,1445.53
03/09/2014,0.0528,0.0536,1475.2,1464.14,1463.72
04/09/2014,0.0533,0.0541,1468.7,1457.7,1457.28
05/09/2014,0.0535,0.054299999999999994,1466.6,1455.63,1454.97
08/09/2014,0.0541,0.054900000000000004,1458.78,1447.87,1447.45
09/09/2014,0.0553,0.056100000000000004,1442.88,1432.11,1431.68
10/09/2014,0.056799999999999996,0.0576,1423.18,1412.57,1412.15
11/09/2014,0.0564,0.0572,1428.94,1418.29,1417.87
12/09/2014,0.056100000000000004,0.056900000000000006,1433.62,1422.93,1422.28
15/09/2014,0.0592,0.06,1393.22,1382.87,1382.36
16/09/2014,0.058899999999999994,0.059699999999999996,1397.63,1387.25,1386.74
17/09/2014,0.057999999999999996,0.0588,1409.91,1399.44,1398.93
18/09/2014,0.0579,0.0587,1411.73,1401.25,1400.74
19/09/2014,0.058499999999999996,0.0593,1404.76,1394.33,1393.44
22/09/2014,0.057999999999999996,0.0588,1412.04,1401.57,1401.03
23/09/2014,0.06,0.0608,1386.55,1376.29,1375.75
24/09/2014,0.058899999999999994,0.059699999999999996,1401.34,1390.96,1390.42
25/09/2014,0.057800000000000004,0.058600000000000006,1416.29,1405.79,1405.25
26/09/2014,0.0581,0.058899999999999994,1413.32,1402.85,1401.88
29/09/2014,0.0602,0.061,1386.56,1376.31,1375.77
30/09/2014,0.0605,0.0613,1383.25,1373.03,1372.49
01/10/2014,0.059699999999999996,0.0605,1394.08,1383.79,1383.25
02/10/2014,0.0604,0.061200000000000004,1385.61,1375.38,1374.84
03/10/2014,0.059800000000000006,0.060599999999999994,1394.31,1384.02,1383.04
06/10/2014,0.0554,0.0562,1452.97,1442.21,1441.67
07/10/2014,0.057,0.0576,1432.07,1424.12,1423.58
08/10/2014,0.0558,0.0564,1449.81,1441.75,1441.17
09/10/2014,0.055999999999999994,0.056600000000000004,1447.71,1439.67,1439.08
10/10/2014,0.055999999999999994,0.056600000000000004,1448.84,1440.8,1439.67
13/10/2014,0.0552,0.0558,1460.23,1452.12,1451.53
14/10/2014,0.0546,0.0552,1468.97,1460.82,1460.23
15/10/2014,0.055099999999999996,0.0557,1462.72,1454.61,1454.06
16/10/2014,0.057999999999999996,0.058600000000000006,1424.51,1416.63,1416.08
17/10/2014,0.056299999999999996,0.056900000000000006,1448.12,1440.1,1439.08
20/10/2014,0.055999999999999994,0.056600000000000004,1452.7,1444.66,1444.11
21/10/2014,0.059699999999999996,0.0603,1404.43,1396.69,1396.14
22/10/2014,0.059699999999999996,0.0603,1404.88,1397.13,1396.59
23/10/2014,0.059500000000000004,0.0601,1408.01,1400.25,1399.71
24/10/2014,0.06,0.060599999999999994,1402.51,1394.79,1393.82
27/10/2014,0.057999999999999996,0.058600000000000006,1429.14,1421.26,1420.72
28/10/2014,0.059000000000000004,0.0596,1416.57,1408.77,1408.23
29/10/2014,0.0579,0.058499999999999996,1431.54,1423.65,1423.11
30/10/2014,0.059500000000000004,0.0601,1411.15,1403.39,1402.85
31/10/2014,0.0594,0.06,1413.43,1405.66,1404.68
03/11/2014,0.058499999999999996,0.0591,1425.72,1417.87,1417.33
04/11/2014,0.059500000000000004,0.0601,1413.22,1405.45,1404.91
05/11/2014,0.0604,0.061,1402.13,1394.44,1393.89
06/11/2014,0.059500000000000004,0.0601,1414.3,1406.54,1405.99
07/11/2014,0.0608,0.061399999999999996,1397.81,1390.15,1389.26
10/11/2014,0.061200000000000004,0.061799999999999994,1393.22,1385.59,1385.07
11/11/2014,0.0605,0.0611,1402.69,1395.01,1394.49
12/11/2014,0.061200000000000004,0.061799999999999994,1394.25,1386.62,1386.11
13/11/2014,0.0616,0.0622,1389.68,1382.08,1381.56
14/11/2014,0.062400000000000004,0.063,1380.64,1373.1,1372.02
17/11/2014,0.0622,0.06280000000000001,1383.77,1376.21,1375.61
18/11/2014,0.0625,0.06309999999999999,1380.6,1373.07,1372.46
19/11/2014,0.061799999999999994,0.062400000000000004,1390.67,1383.08,1381.86
20/11/2014,0.0602,0.0608,1410.9,1403.19,1402.62
21/11/2014,0.0602,0.0608,1411.97,1404.26,1403.19
24/11/2014,0.0571,0.057699999999999994,1453.14,1445.18,1444.61
25/11/2014,0.0571,0.057699999999999994,1453.71,1445.76,1445.18
26/11/2014,0.0567,0.057300000000000004,1459.62,1451.64,1451.06
27/11/2014,0.0564,0.057,1464.21,1456.2,1455.62
28/11/2014,0.0564,0.057,1465.3,1457.29,1456.2
01/12/2014,0.057300000000000004,0.0579,1453.88,1445.94,1445.36
02/12/2014,0.058899999999999994,0.059500000000000004,1433.39,1425.57,1424.99
03/12/2014,0.0605,0.0611,1413.23,1405.54,1404.96
04/12/2014,0.059500000000000004,0.0601,1426.73,1418.96,1418.38
05/12/2014,0.0591,0.059699999999999996,1432.8,1425,1423.94
08/12/2014,0.0587,0.0593,1438.59,1430.76,1430.19
09/12/2014,0.0592,0.059800000000000006,1432.63,1424.84,1424.27
10/12/2014,0.059699999999999996,0.0603,1426.71,1418.95,1418.38
11/12/2014,0.060700000000000004,0.0613,1414.38,1406.7,1406.13
12/12/2014,0.061799999999999994,0.062400000000000004,1401.39,1393.79,1392.75
15/12/2014,0.0623,0.0629,1395.75,1388.19,1387.5
16/12/2014,0.0633,0.0639,1383.86,1376.38,1375.69
17/12/2014,0.0634,0.064,1383.3,1375.82,1375.14
18/12/2014,0.0635,0.0641,1382.74,1375.27,1374.58
19/12/2014,0.0633,0.0639,1386.63,1379.14,1377.76
22/12/2014,0.0625,0.06309999999999999,1397.38,1389.83,1389.14
23/12/2014,0.062,0.0626,1405.44,1397.85,1396.12
24/12/2014,0.062,0.0626,1405.44,1397.85,1396.81
26/12/2014,0.062,0.0626,1406.85,1399.26,1397.85
29/12/2014,0.0621,0.06269999999999999,1406.27,1398.69,1397.99
30/12/2014,0.0625,0.06309999999999999,1404.36,1396.8,1393.65
31/12/2014,0.0613,0.061900000000000004,1419.63,1411.97,1409.51
02/01/2015,0.0613,0.061900000000000004,1419.63,1411.97,1410.56
05/01/2015,0.061399999999999996,0.062,1419.04,1411.39,1410.7
06/01/2015,0.0605,0.0611,1431.3,1423.58,1422.89
07/01/2015,0.059699999999999996,0.0603,1442.36,1434.58,1433.88
08/01/2015,0.06,0.060599999999999994,1439.16,1431.4,1430.71
09/01/2015,0.059699999999999996,0.0603,1444.36,1436.57,1435.16
12/01/2015,0.058899999999999994,0.059500000000000004,1455.51,1447.66,1446.97
13/01/2015,0.0599,0.0605,1443.15,1435.38,1434.69
14/01/2015,0.059699999999999996,0.0603,1446.44,1438.66,1437.96
15/01/2015,0.0599,0.0605,1444.71,1436.93,1436.07
16/01/2015,0.059500000000000004,0.0601,1451.84,1444.03,1442.11
19/01/2015,0.0587,0.0593,1463.19,1455.31,1454.45
20/01/2015,0.059000000000000004,0.0596,1460.11,1452.26,1451.39
21/01/2015,0.0579,0.058499999999999996,1475.5,1467.56,1466.69
22/01/2015,0.057800000000000004,0.0584,1477.7,1469.75,1468.88
23/01/2015,0.058499999999999996,0.0591,1470.37,1462.47,1460.53
26/01/2015,0.0574,0.057999999999999996,1486.42,1478.43,1477.51
27/01/2015,0.0581,0.0587,1478.02,1470.08,1469.16
28/01/2015,0.0584,0.059000000000000004,1474.96,1467.04,1466.13
29/01/2015,0.058600000000000006,0.0592,1473.23,1465.33,1464.42
30/01/2015,0.0581,0.0587,1481.95,1474.01,1471.91
02/02/2015,0.058600000000000006,0.0592,1476.25,1468.33,1467.42
03/02/2015,0.0596,0.0602,1464,1456.17,1455.25
04/02/2015,0.0594,0.06,1467.54,1459.69,1458.77
05/02/2015,0.0599,0.0605,1461.92,1454.1,1453.18
06/02/2015,0.0605,0.0611,1456.18,1448.4,1446.33
09/02/2015,0.061,0.0616,1450.61,1442.87,1441.95
10/02/2015,0.061500000000000006,0.0621,1445.07,1437.37,1436.45
11/02/2015,0.062400000000000004,0.063,1434.45,1426.81,1425.9
12/02/2015,0.0637,0.0643,1418.86,1411.32,1410.41
13/02/2015,0.0623,0.0629,1439.7,1432.04,1428.99
18/02/2015,0.0626,0.0632,1436.74,1429.1,1428.23
19/02/2015,0.06309999999999999,0.0637,1431.24,1423.64,1422.77
20/02/2015,0.06280000000000001,0.0634,1436.98,1429.35,1427.44
23/02/2015,0.0632,0.0638,1432.76,1425.16,1424.29
24/02/2015,0.0632,0.0638,1433.64,1426.03,1425.16
25/02/2015,0.0638,0.0644,1427.18,1419.62,1418.72
26/02/2015,0.063,0.0636,1438.23,1430.61,1429.71
27/02/2015,0.06269999999999999,0.0633,1444.07,1436.42,1434.42
02/03/2015,0.0605,0.0611,1473.44,1465.62,1464.71
03/03/2015,0.0613,0.061900000000000004,1463.93,1456.16,1455.26
04/03/2015,0.0625,0.06309999999999999,1449.35,1441.67,1440.77
05/03/2015,0.0623,0.0629,1452.82,1445.13,1444.22
06/03/2015,0.0633,0.0639,1443.61,1435.97,1433.76
09/03/2015,0.0646,0.0652,1428.1,1420.56,1419.59
10/03/2015,0.06509999999999999,0.06570000000000001,1422.79,1415.28,1414.31
11/03/2015,0.06480000000000001,0.0654,1427.53,1420,1419.03
12/03/2015,0.0639,0.0645,1439.88,1432.28,1431.31
13/03/2015,0.0655,0.0661,1421.94,1414.46,1412.24
16/03/2015,0.0641,0.0647,1440.58,1432.99,1431.99
17/03/2015,0.0641,0.0647,1441.57,1433.98,1432.99
18/03/2015,0.0622,0.06280000000000001,1466.92,1459.18,1458.18
19/03/2015,0.062,0.0626,1470.51,1462.76,1461.76
20/03/2015,0.0641,0.0647,1445.86,1438.25,1435.97
23/03/2015,0.0639,0.0645,1449.49,1441.86,1440.85
24/03/2015,0.0636,0.0642,1454.33,1446.68,1445.67
25/03/2015,0.0641,0.0647,1448.96,1441.35,1440.34
26/03/2015,0.0643,0.0649,1447.43,1439.83,1438.82
27/03/2015,0.0645,0.06509999999999999,1447.21,1439.62,1437.31
30/03/2015,0.0649,0.0655,1443.15,1435.59,1434.58
31/03/2015,0.0645,0.06509999999999999,1449.24,1441.64,1440.63
01/04/2015,0.064,0.0646,1456.62,1448.98,1447.97
02/04/2015,0.06280000000000001,0.0634,1475.05,1467.31,1464.3
06/04/2015,0.0633,0.0639,1469.62,1461.91,1460.89
07/04/2015,0.063,0.0636,1474.51,1466.78,1465.76
08/04/2015,0.06309999999999999,0.0637,1473.18,1465.47,1464.49
09/04/2015,0.061900000000000004,0.0625,1489.74,1481.93,1480.95
10/04/2015,0.062,0.0626,1490.68,1482.87,1480.63
13/04/2015,0.0616,0.0622,1496.9,1489.06,1488.07
14/04/2015,0.061799999999999994,0.062400000000000004,1495.27,1487.44,1486.45
15/04/2015,0.060700000000000004,0.0613,1510.43,1502.52,1501.83
16/04/2015,0.06,0.060599999999999994,1520.41,1512.44,1511.75
17/04/2015,0.0601,0.060700000000000004,1520.43,1512.46,1511.11
20/04/2015,0.060599999999999994,0.061200000000000004,1515.08,1507.16,1506.06
22/04/2015,0.06309999999999999,0.0637,1483.07,1475.33,1474.61
23/04/2015,0.0626,0.0632,1490.28,1482.51,1481.78
24/04/2015,0.0629,0.0635,1487.84,1480.09,1478.63
27/04/2015,0.0629,0.0635,1488.57,1480.81,1480.09
28/04/2015,0.0621,0.06269999999999999,1499.71,1491.9,1491.17
29/04/2015,0.0621,0.06269999999999999,1500.44,1492.62,1491.9
30/04/2015,0.061799999999999994,0.062400000000000004,1506.21,1498.36,1496.52
04/05/2015,0.06280000000000001,0.0634,1493.88,1486.1,1485.38
05/05/2015,0.0632,0.0638,1489.42,1481.67,1480.94
06/05/2015,0.063,0.0636,1492.74,1484.98,1484.25
07/05/2015,0.06280000000000001,0.0634,1496.06,1488.29,1487.56
08/05/2015,0.0629,0.0635,1495.84,1488.07,1486.66
11/05/2015,0.061399999999999996,0.062,1516.19,1508.3,1507.59
12/05/2015,0.0621,0.06269999999999999,1507.71,1499.87,1499.16
13/05/2015,0.06269999999999999,0.0633,1500.59,1492.8,1492.09
14/05/2015,0.0626,0.0632,1502.61,1494.81,1494.1
15/05/2015,0.060899999999999996,0.061500000000000006,1526.09,1518.17,1517.02
18/05/2015,0.0602,0.0608,1536.02,1528.04,1527.42
19/05/2015,0.0617,0.0623,1516.78,1508.92,1508.3
20/05/2015,0.0621,0.06269999999999999,1512.16,1504.32,1503.7
21/05/2015,0.061399999999999996,0.062,1521.98,1514.09,1513.47
22/05/2015,0.061399999999999996,0.062,1523.13,1515.24,1514.09
25/05/2015,0.060700000000000004,0.0613,1533.13,1525.19,1524.55
26/05/2015,0.0613,0.061900000000000004,1525.82,1517.92,1517.29
27/05/2015,0.061500000000000006,0.0621,1523.82,1515.94,1515.3
28/05/2015,0.061799999999999994,0.062400000000000004,1520.51,1512.65,1512.01
29/05/2015,0.0611,0.0617,1530.92,1523.01,1521.82
01/06/2015,0.0617,0.0623,1523.64,1515.77,1515.14
02/06/2015,0.0613,0.061900000000000004,1529.55,1521.65,1521.01
03/06/2015,0.0617,0.0623,1525.19,1517.32,1516.41
05/06/2015,0.062,0.0626,1522.44,1514.58,1513.4
08/06/2015,0.0621,0.06269999999999999,1521.76,1513.92,1513.28
09/06/2015,0.061399999999999996,0.062,1531.61,1523.71,1523.07
10/06/2015,0.061200000000000004,0.061799999999999994,1537.28,1529.36,1528.63
11/06/2015,0.061799999999999994,0.062400000000000004,1530.09,1522.21,1521.48
12/06/2015,0.062,0.0626,1528.91,1521.04,1519.59
15/06/2015,0.061900000000000004,0.0625,1530.91,1523.03,1522.35
16/06/2015,0.062400000000000004,0.063,1525.03,1517.19,1516.5
17/06/2015,0.0621,0.06269999999999999,1529.65,1521.79,1521.1
18/06/2015,0.0616,0.0622,1536.92,1529.02,1528.34
19/06/2015,0.061,0.0616,1546.2,1538.25,1536.92
22/06/2015,0.061,0.0616,1547.58,1539.63,1538.86
23/06/2015,0.0604,0.061,1556.35,1548.36,1547.58
24/06/2015,0.060700000000000004,0.0613,1553.12,1545.15,1544.38
25/06/2015,0.0608,0.061399999999999996,1552.57,1544.6,1543.82
26/06/2015,0.061900000000000004,0.0625,1539.59,1531.7,1530.11
29/06/2015,0.061500000000000006,0.0621,1545.65,1537.73,1536.95
30/06/2015,0.0626,0.0632,1531.94,1524.1,1523.33
01/07/2015,0.063,0.0636,1527.48,1519.68,1518.9
02/07/2015,0.0636,0.0642,1520.45,1512.69,1511.91
03/07/2015,0.0629,0.0635,1531.16,1523.33,1521.75
06/07/2015,0.06269999999999999,0.0633,1534.55,1526.71,1525.94
07/07/2015,0.06309999999999999,0.0637,1530.1,1522.29,1521.51
08/07/2015,0.0632,0.0638,1530.23,1522.43,1520.88
09/07/2015,0.0636,0.0642,1525.02,1517.25,1516.48
10/07/2015,0.0636,0.0642,1526.59,1518.82,1517.25
13/07/2015,0.0636,0.0642,1527.37,1519.59,1518.82
14/07/2015,0.0637,0.0643,1526.84,1519.07,1518.3
15/07/2015,0.0639,0.0645,1524.88,1517.12,1516.49
16/07/2015,0.0635,0.0641,1530.7,1522.92,1522.29
17/07/2015,0.0632,0.0638,1535.76,1527.95,1526.81
20/07/2015,0.0635,0.0641,1532.48,1524.69,1524.06
21/07/2015,0.06269999999999999,0.0633,1543.56,1535.71,1535.08
22/07/2015,0.0622,0.06280000000000001,1550.76,1542.88,1542.25
23/07/2015,0.06480000000000001,0.0654,1517.91,1510.21,1509.54
24/07/2015,0.067,0.0676,1491.16,1483.62,1482.37
27/07/2015,0.0672,0.0678,1489.31,1481.79,1481.11
28/07/2015,0.067,0.0676,1492.5,1484.96,1484.29
29/07/2015,0.06709999999999999,0.0677,1491.91,1484.38,1483.71
30/07/2015,0.0659,0.0665,1507.78,1500.16,1499.49
31/07/2015,0.0663,0.0669,1503.95,1496.35,1495.11
03/08/2015,0.0661,0.0667,1507.16,1499.55,1498.88
04/08/2015,0.0673,0.0679,1492.67,1485.14,1484.47
05/08/2015,0.067,0.0676,1497.12,1489.57,1488.9
06/08/2015,0.06849999999999999,0.0691,1479.01,1471.58,1470.9
07/08/2015,0.0708,0.07139999999999999,1452.2,1444.92,1443.66
10/08/2015,0.0713,0.0719,1446.82,1439.57,1438.88
11/08/2015,0.0709,0.07150000000000001,1452.36,1445.08,1444.4
12/08/2015,0.0709,0.07150000000000001,1453.04,1445.76,1445.08
13/08/2015,0.0703,0.0709,1461.04,1453.72,1453.04
14/08/2015,0.0704,0.071,1460.78,1453.47,1452.51
17/08/2015,0.0703,0.0709,1462.53,1455.21,1454.68
18/08/2015,0.0703,0.0709,1463.06,1455.74,1455.21
